# Height[km]  Transmittance  Weighting_Function
40.730000        0.996802        0.000622
40.735000        0.996805        0.000621
40.740000        0.996808        0.000621
40.745000        0.996811        0.000620
40.750000        0.996814        0.000620
40.755000        0.996817        0.000620
40.760000        0.996821        0.000619
40.765000        0.996824        0.000619
40.770000        0.996827        0.000618
40.775000        0.996830        0.000618
40.780000        0.996833        0.000617
40.785000        0.996836        0.000617
40.790000        0.996839        0.000617
40.795000        0.996842        0.000616
40.800000        0.996845        0.000616
40.805000        0.996848        0.000615
40.810000        0.996851        0.000615
40.815000        0.996854        0.000614
40.820000        0.996857        0.000614
40.825000        0.996861        0.000613
40.830000        0.996864        0.000613
40.835000        0.996867        0.000613
40.840000        0.996870        0.000612
40.845000        0.996873        0.000612
40.850000        0.996876        0.000611
40.855000        0.996879        0.000611
40.860000        0.996882        0.000610
40.865000        0.996885        0.000610
40.870000        0.996888        0.000610
40.875000        0.996891        0.000609
40.880000        0.996894        0.000609
40.885000        0.996897        0.000608
40.890000        0.996900        0.000608
40.895000        0.996903        0.000607
40.900000        0.996906        0.000607
40.905000        0.996909        0.000607
40.910000        0.996912        0.000606
40.915000        0.996915        0.000606
40.920000        0.996918        0.000605
40.925000        0.996921        0.000605
40.930000        0.996924        0.000604
40.935000        0.996927        0.000604
40.940000        0.996931        0.000604
40.945000        0.996934        0.000603
40.950000        0.996937        0.000603
40.955000        0.996940        0.000602
40.960000        0.996943        0.000602
40.965000        0.996946        0.000601
40.970000        0.996949        0.000601
40.975000        0.996952        0.000601
40.980000        0.996955        0.000600
40.985000        0.996958        0.000600
40.990000        0.996961        0.000599
40.995000        0.996964        0.000599
41.000000        0.996967        0.000598
41.005000        0.996970        0.000598
41.010000        0.996973        0.000598
41.015000        0.996976        0.000597
41.020000        0.996978        0.000597
41.025000        0.996981        0.000596
41.030000        0.996984        0.000596
41.035000        0.996987        0.000595
41.040000        0.996990        0.000595
41.045000        0.996993        0.000595
41.050000        0.996996        0.000594
41.055000        0.996999        0.000594
41.060000        0.997002        0.000593
41.065000        0.997005        0.000593
41.070000        0.997008        0.000592
41.075000        0.997011        0.000592
41.080000        0.997014        0.000592
41.085000        0.997017        0.000591
41.090000        0.997020        0.000591
41.095000        0.997023        0.000590
41.100000        0.997026        0.000590
41.105000        0.997029        0.000590
41.110000        0.997032        0.000589
41.115000        0.997035        0.000589
41.120000        0.997038        0.000588
41.125000        0.997041        0.000588
41.130000        0.997044        0.000587
41.135000        0.997047        0.000587
41.140000        0.997049        0.000587
41.145000        0.997052        0.000586
41.150000        0.997055        0.000586
41.155000        0.997058        0.000585
41.160000        0.997061        0.000585
41.165000        0.997064        0.000585
41.170000        0.997067        0.000584
41.175000        0.997070        0.000584
41.180000        0.997073        0.000583
41.185000        0.997076        0.000583
41.190000        0.997079        0.000582
41.195000        0.997082        0.000582
41.200000        0.997084        0.000582
41.205000        0.997087        0.000581
41.210000        0.997090        0.000581
41.215000        0.997093        0.000580
41.220000        0.997096        0.000580
41.225000        0.997099        0.000580
41.230000        0.997102        0.000579
41.235000        0.997105        0.000579
41.240000        0.997108        0.000578
41.245000        0.997111        0.000578
41.250000        0.997113        0.000577
41.255000        0.997116        0.000577
41.260000        0.997119        0.000577
41.265000        0.997122        0.000576
41.270000        0.997125        0.000576
41.275000        0.997128        0.000575
41.280000        0.997131        0.000575
41.285000        0.997134        0.000575
41.290000        0.997136        0.000574
41.295000        0.997139        0.000574
41.300000        0.997142        0.000573
41.305000        0.997145        0.000573
41.310000        0.997148        0.000573
41.315000        0.997151        0.000572
41.320000        0.997154        0.000572
41.325000        0.997157        0.000571
41.330000        0.997159        0.000571
41.335000        0.997162        0.000571
41.340000        0.997165        0.000570
41.345000        0.997168        0.000570
41.350000        0.997171        0.000569
41.355000        0.997174        0.000569
41.360000        0.997176        0.000569
41.365000        0.997179        0.000568
41.370000        0.997182        0.000568
41.375000        0.997185        0.000567
41.380000        0.997188        0.000567
41.385000        0.997191        0.000566
41.390000        0.997193        0.000566
41.395000        0.997196        0.000566
41.400000        0.997199        0.000565
41.405000        0.997202        0.000565
41.410000        0.997205        0.000564
41.415000        0.997208        0.000564
41.420000        0.997210        0.000564
41.425000        0.997213        0.000563
41.430000        0.997216        0.000563
